arrivaldatetime,duetime,departuredatetime,departureduetime,scheduledarrivaldatetime,scheduleddeparturedatetime,destination,destinationlocalized,origin,originlocalized,direction,operator,operatortype,additionalinformation,lowfloorstatus,route,sourcetimestamp,monitored,stopid
18/02/2020 20:39:33,32,18/02/2020 20:39:33,32,18/02/2020 20:40:00,18/02/2020 20:40:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:40:34,true,1822
18/02/2020 20:51:12,43,18/02/2020 20:51:12,43,18/02/2020 20:51:00,18/02/2020 20:51:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1822
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:00,13,18/02/2020 20:21:00,13,18/02/2020 20:21:00,18/02/2020 20:21:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 19:58:44,true,1824
18/02/2020 20:23:00,15,18/02/2020 20:23:00,15,18/02/2020 20:23:00,18/02/2020 20:23:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 19:35:37,true,1824
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:00,13,18/02/2020 20:21:00,13,18/02/2020 20:21:00,18/02/2020 20:21:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 19:58:44,true,1825
18/02/2020 20:24:00,16,18/02/2020 20:24:00,16,18/02/2020 20:24:00,18/02/2020 20:24:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 19:35:37,true,1825
,,,,,,,,,,,,,,,,,,
18/02/2020 20:20:01,12,18/02/2020 20:20:01,12,18/02/2020 20:14:00,18/02/2020 20:14:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1826
18/02/2020 20:23:00,15,18/02/2020 20:23:00,15,18/02/2020 20:23:00,18/02/2020 20:23:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 19:58:44,true,1826
18/02/2020 20:25:00,17,18/02/2020 20:25:00,17,18/02/2020 20:25:00,18/02/2020 20:25:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 19:35:38,true,1826
18/02/2020 20:27:35,20,18/02/2020 20:27:35,20,18/02/2020 20:25:00,18/02/2020 20:25:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1826
18/02/2020 20:43:45,36,18/02/2020 20:43:45,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:43:52,true,1826
18/02/2020 20:55:29,47,18/02/2020 20:55:29,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1826
,,,,,,,,,,,,,,,,,,
18/02/2020 20:20:45,13,18/02/2020 20:20:45,13,18/02/2020 20:14:00,18/02/2020 20:14:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:47:11,true,1827
18/02/2020 20:28:20,20,18/02/2020 20:28:20,20,18/02/2020 20:26:00,18/02/2020 20:26:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 19:57:05,true,1827
18/02/2020 20:44:29,36,18/02/2020 20:44:29,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:45:32,true,1827
18/02/2020 20:56:14,48,18/02/2020 20:56:14,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38A,18/02/2020 20:02:01,true,1827
,,,,,,,,,,,,,,,,,,
18/02/2020 20:19:53,12,18/02/2020 20:19:53,12,18/02/2020 20:20:00,18/02/2020 20:20:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:20:46,true,1828
18/02/2020 20:33:00,25,18/02/2020 20:33:00,25,18/02/2020 20:33:00,18/02/2020 20:33:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:44,true,1828
18/02/2020 20:33:57,26,18/02/2020 20:33:57,26,18/02/2020 20:34:00,18/02/2020 20:34:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:33:59,true,1828
18/02/2020 20:49:30,41,18/02/2020 20:49:30,41,18/02/2020 20:50:00,18/02/2020 20:50:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:50:28,true,1828
18/02/2020 21:03:57,56,18/02/2020 21:03:57,56,18/02/2020 21:04:00,18/02/2020 21:04:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:05:20,true,1828
,,,,,,,,,,,,,,,,,,
18/02/2020 20:20:25,12,18/02/2020 20:20:25,12,18/02/2020 20:20:00,18/02/2020 20:20:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:20:46,true,1829
18/02/2020 20:33:00,25,18/02/2020 20:33:00,25,18/02/2020 20:33:00,18/02/2020 20:33:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:44,true,1829
18/02/2020 20:34:21,26,18/02/2020 20:34:21,26,18/02/2020 20:34:00,18/02/2020 20:34:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:35:38,true,1829
18/02/2020 20:49:55,42,18/02/2020 20:49:55,42,18/02/2020 20:50:00,18/02/2020 20:50:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:50:28,true,1829
18/02/2020 21:04:21,56,18/02/2020 21:04:21,56,18/02/2020 21:04:00,18/02/2020 21:04:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:05:20,true,1829
,,,,,,,,,,,,,,,,,,
18/02/2020 20:35:00,27,18/02/2020 20:35:00,27,18/02/2020 20:35:00,18/02/2020 20:35:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:58:43,true,1830
,,,,,,,,,,,,,,,,,,
18/02/2020 20:35:00,27,18/02/2020 20:35:00,27,18/02/2020 20:35:00,18/02/2020 20:35:00,Carlton Hotel,Carlton Hotel,Lady's Well Road,Lady's Well Road,Inbound,GAD,1,,no,238,18/02/2020 19:59:09,true,1831
,,,,,,,,,,,,,,,,,,
18/02/2020 20:07:59,Due,18/02/2020 20:07:59,Due,18/02/2020 20:09:00,18/02/2020 20:09:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:03:41,true,1833
18/02/2020 20:23:24,15,18/02/2020 20:23:24,15,18/02/2020 20:23:00,18/02/2020 20:23:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:24:04,true,1833
18/02/2020 20:36:37,29,18/02/2020 20:36:37,29,18/02/2020 20:37:00,18/02/2020 20:37:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:37:16,true,1833
18/02/2020 20:52:14,44,18/02/2020 20:52:14,44,18/02/2020 20:52:00,18/02/2020 20:52:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:53:46,true,1833
18/02/2020 21:06:37,59,18/02/2020 21:06:37,59,18/02/2020 21:07:00,18/02/2020 21:07:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:06:58,true,1833
,,,,,,,,,,,,,,,,,,
18/02/2020 20:09:29,1,18/02/2020 20:09:29,1,18/02/2020 20:10:00,18/02/2020 20:10:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:05:20,true,1834
18/02/2020 20:24:31,16,18/02/2020 20:24:31,16,18/02/2020 20:25:00,18/02/2020 20:25:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:25:43,true,1834
18/02/2020 20:37:27,29,18/02/2020 20:37:27,29,18/02/2020 20:37:00,18/02/2020 20:37:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:38:55,true,1834
18/02/2020 20:53:05,45,18/02/2020 20:53:05,45,18/02/2020 20:53:00,18/02/2020 20:53:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:53:47,true,1834
,,,,,,,,,,,,,,,,,,
18/02/2020 20:09:29,1,18/02/2020 20:09:29,1,18/02/2020 20:11:00,18/02/2020 20:11:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:03:40,true,1835
18/02/2020 20:13:01,5,18/02/2020 20:13:01,5,18/02/2020 20:12:00,18/02/2020 20:12:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 20:06:58,true,1835
18/02/2020 20:25:14,17,18/02/2020 20:25:14,17,18/02/2020 20:25:00,18/02/2020 20:25:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:25:43,true,1835
18/02/2020 20:38:00,30,18/02/2020 20:38:00,30,18/02/2020 20:38:00,18/02/2020 20:38:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:38:55,true,1835
18/02/2020 20:42:44,35,18/02/2020 20:42:44,35,18/02/2020 20:41:00,18/02/2020 20:41:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:58,true,1835
18/02/2020 20:53:39,46,18/02/2020 20:53:39,46,18/02/2020 20:54:00,18/02/2020 20:54:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:53:47,true,1835
,,,,,,,,,,,,,,,,,,
18/02/2020 20:10:13,2,18/02/2020 20:10:13,2,18/02/2020 20:11:00,18/02/2020 20:11:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:03:40,true,1836
18/02/2020 20:14:01,6,18/02/2020 20:14:01,6,18/02/2020 20:13:00,18/02/2020 20:13:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 20:06:58,true,1836
18/02/2020 20:25:56,18,18/02/2020 20:25:56,18,18/02/2020 20:26:00,18/02/2020 20:26:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:27:22,true,1836
18/02/2020 20:38:34,30,18/02/2020 20:38:34,30,18/02/2020 20:39:00,18/02/2020 20:39:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:38:55,true,1836
18/02/2020 20:42:44,35,18/02/2020 20:42:44,35,18/02/2020 20:41:00,18/02/2020 20:41:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:58,true,1836
18/02/2020 20:54:13,46,18/02/2020 20:54:13,46,18/02/2020 20:54:00,18/02/2020 20:54:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:55:25,true,1836
,,,,,,,,,,,,,,,,,,
18/02/2020 20:10:56,3,18/02/2020 20:10:56,3,18/02/2020 20:12:00,18/02/2020 20:12:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 20:03:40,true,1837
18/02/2020 20:15:01,7,18/02/2020 20:15:01,7,18/02/2020 20:14:00,18/02/2020 20:14:00,Mulhuddart,Mulhuddart,Tyrrelstown,Baile an Tirialaigh,Outbound,GAD,1,,no,238,18/02/2020 20:06:58,true,1837
18/02/2020 20:26:37,18,18/02/2020 20:26:37,18,18/02/2020 20:27:00,18/02/2020 20:27:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:27:22,true,1837
18/02/2020 20:39:09,31,18/02/2020 20:39:09,31,18/02/2020 20:39:00,18/02/2020 20:39:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:40:34,true,1837
18/02/2020 20:43:44,36,18/02/2020 20:43:44,36,18/02/2020 20:42:00,18/02/2020 20:42:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 20:06:58,true,1837
18/02/2020 20:54:48,47,18/02/2020 20:54:48,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:55:25,true,1837
,,,,,,,,,,,,,,,,,,
18/02/2020 20:25:51,18,18/02/2020 20:25:51,18,18/02/2020 20:18:00,18/02/2020 20:18:00,Blanchardstown,Baile Bhlainséir,Kilbarrack Pde,Kilbarrack Pde,Outbound,GAD,1,,no,17A,18/02/2020 20:06:58,true,1838
18/02/2020 20:37:41,30,18/02/2020 20:37:41,30,18/02/2020 20:36:00,18/02/2020 20:36:00,Blanchardstown,Baile Bhlainséir,Kilbarrack Pde,Kilbarrack Pde,Outbound,GAD,1,,no,17A,18/02/2020 19:47:11,true,1838
18/02/2020 20:56:33,48,18/02/2020 20:56:33,48,18/02/2020 20:55:00,18/02/2020 20:55:00,Blanchardstown,Baile Bhlainséir,Kilbarrack Pde,Kilbarrack Pde,Outbound,GAD,1,,no,17A,18/02/2020 20:06:58,true,1838
,,,,,,,,,,,,,,,,,,
18/02/2020 20:13:00,5,18/02/2020 20:13:00,5,18/02/2020 20:13:00,18/02/2020 20:13:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:14:10,true,1840
18/02/2020 20:15:32,7,18/02/2020 20:15:32,7,18/02/2020 20:16:00,18/02/2020 20:16:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:15:49,true,1840
18/02/2020 20:25:00,17,18/02/2020 20:25:00,17,18/02/2020 20:25:00,18/02/2020 20:25:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:58:43,true,1840
18/02/2020 20:31:33,23,18/02/2020 20:31:33,23,18/02/2020 20:32:00,18/02/2020 20:32:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:32:20,true,1840
18/02/2020 20:41:42,34,18/02/2020 20:41:42,34,18/02/2020 20:42:00,18/02/2020 20:42:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:42:13,true,1840
18/02/2020 20:55:00,47,18/02/2020 20:55:00,47,18/02/2020 20:55:00,18/02/2020 20:55:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:55:26,true,1840
18/02/2020 20:58:09,50,18/02/2020 20:58:09,50,18/02/2020 20:58:00,18/02/2020 20:58:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:58:43,true,1840
,,,,,,,,,,,,,,,,,,
18/02/2020 20:14:00,6,18/02/2020 20:14:00,6,18/02/2020 20:14:00,18/02/2020 20:14:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:14:10,true,1841
18/02/2020 20:25:42,18,18/02/2020 20:25:42,18,18/02/2020 20:26:00,18/02/2020 20:26:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:58:43,true,1841
18/02/2020 20:32:25,24,18/02/2020 20:32:25,24,18/02/2020 20:32:00,18/02/2020 20:32:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:33:58,true,1841
18/02/2020 20:42:23,34,18/02/2020 20:42:23,34,18/02/2020 20:42:00,18/02/2020 20:42:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:43:52,true,1841
18/02/2020 20:55:42,48,18/02/2020 20:55:42,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:57:05,true,1841
18/02/2020 20:58:48,51,18/02/2020 20:58:48,51,18/02/2020 20:59:00,18/02/2020 20:59:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:00:23,true,1841
,,,,,,,,,,,,,,,,,,
18/02/2020 20:15:00,7,18/02/2020 20:15:00,7,18/02/2020 20:15:00,18/02/2020 20:15:00,DCU Helix,DCU Helix,Lady's Well Road,Lady's Well Road,Outbound,GAD,1,,no,220,18/02/2020 19:15:49,true,1842
18/02/2020 20:17:18,9,18/02/2020 20:17:18,9,18/02/2020 20:17:00,18/02/2020 20:17:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:17:28,true,1842
18/02/2020 20:26:17,18,18/02/2020 20:26:17,18,18/02/2020 20:26:00,18/02/2020 20:26:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:58:43,true,1842
18/02/2020 20:42:57,35,18/02/2020 20:42:57,35,18/02/2020 20:43:00,18/02/2020 20:43:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:43:52,true,1842
18/02/2020 20:56:17,48,18/02/2020 20:56:17,48,18/02/2020 20:56:00,18/02/2020 20:56:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:57:04,true,1842
,,,,,,,,,,,,,,,,,,
18/02/2020 20:25:14,17,18/02/2020 20:25:14,17,18/02/2020 20:21:00,18/02/2020 20:21:00,Blanchardstown,Baile Bhlainséir,Liffey Valley,Gleann na Life,Outbound,GAD,1,,no,239,18/02/2020 19:50:28,true,1844
18/02/2020 20:53:56,46,18/02/2020 20:53:56,46,18/02/2020 20:54:00,18/02/2020 20:54:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:55:26,true,1844
,,,,,,,,,,,,,,,,,,
18/02/2020 20:21:56,14,18/02/2020 20:21:56,14,18/02/2020 20:22:00,18/02/2020 20:22:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:22:25,true,1845
18/02/2020 20:28:26,20,18/02/2020 20:28:26,20,18/02/2020 20:26:00,18/02/2020 20:26:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 20:05:20,true,1845
18/02/2020 20:28:57,21,18/02/2020 20:28:57,21,18/02/2020 20:29:00,18/02/2020 20:29:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 19:29:01,true,1845
18/02/2020 20:29:41,21,18/02/2020 20:29:41,21,18/02/2020 20:30:00,18/02/2020 20:30:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:58:43,true,1845
18/02/2020 20:40:22,32,18/02/2020 20:40:22,32,18/02/2020 20:40:00,18/02/2020 20:40:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:40:34,true,1845
18/02/2020 20:40:30,32,18/02/2020 20:40:30,32,18/02/2020 20:41:00,18/02/2020 20:41:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:40:34,true,1845
18/02/2020 20:46:15,38,18/02/2020 20:46:15,38,18/02/2020 20:46:00,18/02/2020 20:46:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:47:11,true,1845
18/02/2020 20:50:19,42,18/02/2020 20:50:19,42,18/02/2020 20:50:00,18/02/2020 20:50:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:50:28,true,1845
18/02/2020 20:59:41,51,18/02/2020 20:59:41,51,18/02/2020 21:00:00,18/02/2020 21:00:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 20:00:23,true,1845
18/02/2020 21:05:13,57,18/02/2020 21:05:13,57,18/02/2020 21:05:00,18/02/2020 21:05:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:05:20,true,1845
18/02/2020 21:05:19,57,18/02/2020 21:05:19,57,18/02/2020 21:05:00,18/02/2020 21:05:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 20:05:20,true,1845
,,,,,,,,,,,,,,,,,,
18/02/2020 20:09:35,1,18/02/2020 20:09:35,1,18/02/2020 20:13:00,18/02/2020 20:13:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 20:06:58,true,1847
18/02/2020 20:24:38,16,18/02/2020 20:24:38,16,18/02/2020 20:25:00,18/02/2020 20:25:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:25:43,true,1847
18/02/2020 20:30:23,22,18/02/2020 20:30:23,22,18/02/2020 20:27:00,18/02/2020 20:27:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 20:05:20,true,1847
18/02/2020 20:30:41,22,18/02/2020 20:30:41,22,18/02/2020 20:31:00,18/02/2020 20:31:00,Burlington Road,Burlington Road,Dunboyne Village,Dunboyne Village,Inbound,bac,1,,no,70,18/02/2020 19:32:19,true,1847
18/02/2020 20:31:16,23,18/02/2020 20:31:16,23,18/02/2020 20:31:00,18/02/2020 20:31:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:58:43,true,1847
18/02/2020 20:42:27,34,18/02/2020 20:42:27,34,18/02/2020 20:42:00,18/02/2020 20:42:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:43:52,true,1847
18/02/2020 20:42:38,34,18/02/2020 20:42:38,34,18/02/2020 20:43:00,18/02/2020 20:43:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38,18/02/2020 19:43:52,true,1847
18/02/2020 20:48:15,40,18/02/2020 20:48:15,40,18/02/2020 20:48:00,18/02/2020 20:48:00,Burlington Road,Burlington Road,Damastown Drive,Damastown Drive,Inbound,bac,1,,no,38A,18/02/2020 19:48:49,true,1847
18/02/2020 20:51:59,44,18/02/2020 20:51:59,44,18/02/2020 20:52:00,18/02/2020 20:52:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:52:07,true,1847
18/02/2020 21:01:16,53,18/02/2020 21:01:16,53,18/02/2020 21:01:00,18/02/2020 21:01:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 20:02:01,true,1847
,,,,,,,,,,,,,,,,,,
18/02/2020 20:30:14,22,18/02/2020 20:30:14,22,18/02/2020 20:30:00,18/02/2020 20:30:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:30:41,true,1849
18/02/2020 21:00:14,52,18/02/2020 21:00:14,52,18/02/2020 21:00:00,18/02/2020 21:00:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:00:23,true,1849
,,,,,,,,,,,,,,,,,,
18/02/2020 20:14:47,7,18/02/2020 20:14:47,7,18/02/2020 20:14:00,18/02/2020 20:14:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 20:00:23,true,1850
18/02/2020 20:17:00,9,18/02/2020 20:17:00,9,18/02/2020 20:17:00,18/02/2020 20:17:00,Mulhuddart,Mulhuddart,DCU,DCU,Outbound,GAD,1,,no,220,18/02/2020 19:58:44,true,1850
18/02/2020 20:19:32,11,18/02/2020 20:19:32,11,18/02/2020 20:17:00,18/02/2020 20:17:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 20:05:21,true,1850
18/02/2020 20:31:36,23,18/02/2020 20:31:36,23,18/02/2020 20:32:00,18/02/2020 20:32:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:32:20,true,1850
18/02/2020 20:43:01,35,18/02/2020 20:43:01,35,18/02/2020 20:43:00,18/02/2020 20:43:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:43:52,true,1850
18/02/2020 20:43:43,36,18/02/2020 20:43:43,36,18/02/2020 20:44:00,18/02/2020 20:44:00,Burlington Road,Burlington Road,Ongar,Ongar,Inbound,bac,1,,no,39,18/02/2020 19:43:52,true,1850
18/02/2020 20:58:01,50,18/02/2020 20:58:01,50,18/02/2020 20:58:00,18/02/2020 20:58:00,UCD,Ollscoil BÁC,Ongar,Ongar,Inbound,bac,1,,no,39A,18/02/2020 19:58:44,true,1850
,,,,,,,,,,,,,,,,,,
18/02/2020 20:08:32,Due,18/02/2020 20:08:32,Due,18/02/2020 20:02:00,18/02/2020 20:02:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:06:59,true,1851
18/02/2020 20:31:38,23,18/02/2020 20:31:38,23,18/02/2020 20:32:00,18/02/2020 20:32:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 19:32:20,true,1851
18/02/2020 21:01:38,53,18/02/2020 21:01:38,53,18/02/2020 21:02:00,18/02/2020 21:02:00,Damastown,Baile Dama,Burlington Road,Burlington Road,Outbound,bac,1,,no,38,18/02/2020 20:02:01,true,1851
,,,,,,,,,,,,,,,,,,
18/02/2020 20:50:35,42,18/02/2020 20:50:35,42,18/02/2020 20:51:00,18/02/2020 20:51:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:52:08,true,1852
,,,,,,,,,,,,,,,,,,
18/02/2020 20:51:53,44,18/02/2020 20:51:53,44,18/02/2020 20:52:00,18/02/2020 20:52:00,Ongar,Ongar,Burlington Road,Burlington Road,Outbound,bac,1,,no,39,18/02/2020 19:52:08,true,1853
,,,,,,,,,,,,,,,,,,
